"","Var2","Freq.A","Freq.B","dist","Trait","Species"
"HECO .113","E2",28.3484220995799,20.8075003740621,0.153408202837844,"SLA","HECO"
"HECO .115","F2",28.3484220995799,13.6275003334051,0.350699184506949,"SLA","HECO"
"HECO .117","G2",28.3484220995799,0.155457269029846,0.989092202712516,"SLA","HECO"
"HECO .119","H2",28.3484220995799,0.134199544725547,0.990576742098993,"SLA","HECO"
"HECO .121","I2",28.3484220995799,0.135681728917957,0.990473161470349,"SLA","HECO"
"HECO .123","J2",28.3484220995799,0.143557895622572,0.989922925985015,"SLA","HECO"
"HECO .125","K2",28.3484220995799,0.0674308105287404,0.995254000593116,"SLA","HECO"
"HECO .127","L2",28.3484220995799,0.0593054849287381,0.995824693492127,"SLA","HECO"
"HECO .129","M2",28.3484220995799,0.0679911788407766,0.995214654419993,"SLA","HECO"
"HECO .131","N2",28.3484220995799,0.108109049519945,0.992401811102449,"SLA","HECO"
"HECO .133","O2",27.880720839217,0.19776968743463,0.985913082667538,"SLA","HECO"
"HECO .135","P2",27.880720839217,0.235494085539979,0.983248521454954,"SLA","HECO"
"HECO .137","Q2",27.880720839217,0.254209290597015,0.981929275144875,"SLA","HECO"
"HECO .139","R2",27.880720839217,0.310052588820869,0.978003257724565,"SLA","HECO"
"HECO .141","S2",27.880720839217,0.385177037905842,0.972746166452573,"SLA","HECO"
"HECO .143","T2",27.880720839217,0.371604279978784,0.973693897517391,"SLA","HECO"
"HECO .145","U2",27.880720839217,0.309735555910542,0.978025502562344,"SLA","HECO"
"HECO .147","V2",27.880720839217,0.314831462588848,0.977668005278358,"SLA","HECO"
"HECO .149","W2",27.880720839217,13.0945748529726,0.360855138113446,"SLA","HECO"
"HECO .151","X2",27.880720839217,18.8026927926206,0.194459388042808,"SLA","HECO"
"HECO .153","Y2",27.880720839217,20.8075003740621,0.145275803652195,"SLA","HECO"
"HECO .155","Z2",27.880720839217,13.6275003334051,0.343383072151814,"SLA","HECO"
"HECO .157","A3",27.880720839217,0.155457269029846,0.988910238162304,"SLA","HECO"
"HECO .159","B3",27.880720839217,0.134199544725547,0.990419423443911,"SLA","HECO"
"HECO .161","C3",27.880720839217,0.135681728917957,0.990314121979938,"SLA","HECO"
"HECO .163","D3",27.880720839217,0.143557895622572,0.989754748232353,"SLA","HECO"
"HECO .165","E3",27.880720839217,0.0674308105287404,0.995174578170764,"SLA","HECO"
"HECO .167","F3",27.880720839217,0.0593054849287381,0.995754801069927,"SLA","HECO"
"HECO .169","G3",27.880720839217,0.0679911788407766,0.995134575160612,"SLA","HECO"
"HECO .171","H3",27.880720839217,0.108109049519945,0.992274843217833,"SLA","HECO"
"HECO .173","I3",0.19776968743463,0.235494085539979,0.0870702801813993,"SLA","HECO"
"HECO .175","J3",0.19776968743463,0.254209290597015,0.124872186330829,"SLA","HECO"
"HECO .177","K3",0.19776968743463,0.310052588820869,0.221106687587975,"SLA","HECO"
"HECO .179","L3",0.19776968743463,0.385177037905842,0.321482808504938,"SLA","HECO"
"HECO .181","M3",0.19776968743463,0.371604279978784,0.305308290320788,"SLA","HECO"
"HECO .183","N3",0.19776968743463,0.309735555910542,0.220620121553621,"SLA","HECO"
"HECO .185","O3",0.19776968743463,0.314831462588848,0.228368147728223,"SLA","HECO"
"HECO .187","P3",0.19776968743463,13.0945748529726,0.970243069334619,"SLA","HECO"
"HECO .189","Q3",0.19776968743463,18.8026927926206,0.979182644881173,"SLA","HECO"
"HECO .191","R3",0.19776968743463,20.8075003740621,0.981169517282508,"SLA","HECO"
"HECO .193","S3",0.19776968743463,13.6275003334051,0.971390115760992,"SLA","HECO"
"HECO .195","T3",0.19776968743463,0.155457269029846,0.119788191785525,"SLA","HECO"
"HECO .197","U3",0.19776968743463,0.134199544725547,0.191494080024893,"SLA","HECO"
"HECO .199","V3",0.19776968743463,0.135681728917957,0.186197915114032,"SLA","HECO"
"HECO .201","W3",0.19776968743463,0.143557895622572,0.158826284493313,"SLA","HECO"
"HECO .203","X3",0.19776968743463,0.0674308105287404,0.491472971984736,"SLA","HECO"
"HECO .205","Y3",0.19776968743463,0.0593054849287381,0.538613671763592,"SLA","HECO"
"HECO .207","Z3",0.19776968743463,0.0679911788407766,0.488328136541234,"SLA","HECO"
"HECO .209","A4",0.19776968743463,0.108109049519945,0.293124781432585,"SLA","HECO"
"HECO .211","B4",0.235494085539979,0.254209290597015,0.0382174311410098,"SLA","HECO"
"HECO .213","C4",0.235494085539979,0.310052588820869,0.136667505797265,"SLA","HECO"
"HECO .215","D4",0.235494085539979,0.385177037905842,0.241163068026844,"SLA","HECO"
"HECO .217","E4",0.235494085539979,0.371604279978784,0.224197926018955,"SLA","HECO"
"HECO .219","F4",0.235494085539979,0.309735555910542,0.136165506653401,"SLA","HECO"
"HECO .221","G4",0.235494085539979,0.314831462588848,0.144164444697553,"SLA","HECO"
"HECO .223","H4",0.235494085539979,13.0945748529726,0.96466723666228,"SLA","HECO"
"HECO .225","I4",0.235494085539979,18.8026927926206,0.975260870476051,"SLA","HECO"
"HECO .227","J4",0.235494085539979,20.8075003740621,0.977617816134289,"SLA","HECO"
"HECO .229","K4",0.235494085539979,13.6275003334051,0.966025509579928,"SLA","HECO"
